0.862677	-0.287598	0.416023	4.670000	7318	360
0.940417	-0.313428	0.131833	5.210000	7344	361
0.940379	-0.313519	0.131883	6.440000	7345	362
0.910806	-0.305315	0.277877	5.970000	7374	364
0.938721	-0.315912	-0.137851	5.140000	7439	366
0.940289	-0.317844	0.121786	6.040000	7446	367
0.947046	-0.320648	-0.017004	5.700000	7476	368
0.663161	-0.225681	-0.713643	4.970000	7570	370
0.943755	-0.327754	-0.043623	5.420000	7672	373
0.340873	-0.116970	-0.932804	4.250000	7788	377
0.941057	-0.332320	0.063044	5.130000	7804	378
0.494671	-0.180246	0.850183	4.950000	7927	382
0.836003	-0.302077	0.458092	4.740000	7964	383
0.401506	-0.148296	0.903770	6.330000	8003	384
0.939946	-0.341206	-0.008884	5.870000	8036	385
0.822467	-0.303923	0.480811	5.230000	8126	389
0.655822	-0.246311	0.713602	4.870000	8207	390
0.935754	-0.352567	-0.007848	6.500000	8335	393
0.738921	-0.282447	0.611734	5.600000	8374	395
0.346624	-0.136419	0.928031	4.720000	8491	399
0.924416	-0.355037	-0.139298	6.210000	8511	401
0.924038	-0.354817	-0.142331	3.600000	8512	402
0.462045	-0.181562	0.868072	2.660000	8538	403
0.900965	-0.353176	-0.252048	4.900000	8705	412
0.878427	-0.347150	0.328411	5.350000	8723	413
0.877395	-0.348689	0.329535	5.500000	8763	414
0.651344	-0.262009	0.712111	4.830000	8799	417
0.905019	-0.360422	-0.225912	5.510000	8829	421
0.783017	-0.312267	-0.537934	6.570000	8879	423
0.010128	-0.007897	0.999918	1.970000	8890	424
0.311275	-0.130888	0.941263	5.820000	9021	427
0.674147	-0.273625	-0.686043	3.410000	9053	429
0.629881	-0.261233	0.731442	5.270000	9057	430
0.877062	-0.362755	0.314915	6.010000	9100	432
0.859444	-0.354245	-0.368601	5.110000	9132	433
0.918270	-0.381216	0.107027	4.840000	9138	434
0.888533	-0.374797	0.264645	3.620000	9270	437
0.603854	-0.253991	-0.755546	3.930000	9362	440
0.469193	-0.203846	0.859246	4.680000	9408	442
0.881892	-0.386337	-0.270203	5.620000	9672	451
0.884186	-0.392621	0.253107	6.230000	9766	455
0.265165	-0.121564	0.956509	5.280000	9774	456
0.684125	-0.307457	0.661396	4.100000	9826	458
0.880774	-0.392066	-0.265560	5.410000	9856	459
0.791674	-0.353058	-0.498600	5.690000	9906	462
0.891193	-0.401918	0.210327	5.540000	9919	463
0.601439	-0.274065	0.750440	3.590000	9927	464
0.648539	-0.300184	0.699490	5.010000	10072	469
0.492725	-0.223802	-0.840913	0.450000	10144	472
0.869974	-0.404195	0.282440	5.980000	10164	475
0.687555	-0.322733	0.650471	4.960000	10205	477
0.337246	-0.161474	0.927465	5.570000	10221	478
0.298887	-0.144052	0.943353	5.180000	10250	480
0.504440	-0.234654	-0.830950	5.760000	10360	486
0.504453	-0.234686	-0.830933	5.760000	10361	487
0.899508	-0.426309	0.095631	4.450000	10380	489
0.442515	-0.214228	0.870797	5.780000	10425	491
0.845806	-0.405693	0.346447	5.240000	10476	493
0.569826	-0.276878	0.773716	4.010000	10516	496
0.762466	-0.364266	-0.534749	5.250000	10537	497
0.533286	-0.255753	-0.806347	5.520000	10647	506
0.842463	-0.415141	0.343388	6.270000	10697	508
0.864080	-0.421839	-0.274623	3.490000	10700	509
0.884691	-0.438170	0.159151	4.260000	10761	510
0.811366	-0.402961	-0.423448	5.290000	10830	514
0.852828	-0.427939	0.299252	6.550000	10845	515
0.170156	-0.080573	-0.982118	6.330000	10859	516
0.565307	-0.282156	-0.775123	5.490000	10934	519
0.531930	-0.265507	-0.804087	5.040000	10939	520
0.851931	-0.434931	0.291631	5.860000	10982	522
0.820549	-0.427802	0.379058	5.830000	11154	530
0.872445	-0.452167	-0.185430	4.660000	11171	531
0.504589	-0.268262	0.820625	5.530000	11241	533
0.868865	-0.456488	0.191553	5.920000	11257	534
0.557932	-0.297145	0.774866	5.700000	11291	536
0.869708	-0.459807	-0.179402	3.740000	11353	539
0.389424	-0.212309	0.896255	3.350000	11415	542
0.667082	-0.359521	0.652493	5.420000	11428	543
0.765940	-0.411906	0.493629	3.420000	11443	544
0.830381	-0.448655	0.330417	3.880000	11502	546
0.830371	-0.448652	0.330446	4.830000	11503	545
0.317916	-0.176224	0.931598	4.970000	11529	548
0.878380	-0.474718	0.055603	4.610000	11559	549
0.152098	-0.077312	-0.985337	6.050000	11604	550
0.820248	-0.448325	0.355242	2.640000	11636	553
0.607639	-0.328710	-0.722997	4.390000	11695	555
0.695923	-0.386367	0.605319	5.690000	11749	557
0.647399	-0.352855	-0.675550	5.120000	11753	558
0.801897	-0.443815	0.399986	5.760000	11763	559
0.829935	-0.466455	0.305987	5.090000	11909	563
0.806576	-0.450177	-0.383114	4.920000	11930	565
0.543223	-0.300950	-0.783797	3.690000	11937	566
0.567874	-0.323116	0.757044	5.700000	11949	568
0.797724	-0.451007	0.400286	4.790000	11973	569
0.333476	-0.182825	-0.924861	4.680000	11977	570
0.281870	-0.165966	0.944989	4.490000	12111	575
0.259260	-0.154913	0.953303	3.950000	12216	580
0.188161	-0.114311	0.975463	5.270000	12230	581
0.864432	-0.499837	0.054038	5.890000	12235	582
0.809920	-0.466523	-0.355508	5.430000	12255	583
0.808075	-0.466559	-0.359635	3.990000	12274	585
0.364658	-0.216679	0.905580	6.000000	12279	586
0.371469	-0.221008	0.901757	5.590000	12301	589
0.500115	-0.295476	0.813989	4.990000	12303	590
0.413580	-0.235817	-0.879399	2.860000	12311	591
0.204868	-0.124962	0.970780	5.220000	12339	592
0.176704	-0.097785	-0.979395	6.150000	12363	593
0.747622	-0.437079	-0.500024	5.340000	12438	594
0.860524	-0.507123	0.048218	3.820000	12446	595
0.860524	-0.507123	0.048215	4.330000	12447	596
0.718492	-0.427314	0.548791	5.500000	12471	599
0.612765	-0.359891	-0.703561	5.150000	12524	602
0.633855	-0.380477	0.673398	2.100000	12533	603
0.633824	-0.380507	0.673410	4.840000	12534	604
0.771537	-0.462004	0.437358	5.640000	12558	605
0.858972	-0.512017	0.002242	5.420000	12573	607
0.857597	-0.514288	-0.005937	5.960000	12641	610
0.746569	-0.450762	-0.489334	4.680000	12767	612
0.785697	-0.484145	0.385075	5.030000	12869	613
0.766575	-0.473540	0.433731	6.010000	12885	615
0.779683	-0.483290	0.398153	2.010000	12929	617
0.668664	-0.419801	0.613723	4.780000	13041	620
0.691851	-0.438816	0.573396	3.000000	13161	622
0.759639	-0.481252	0.437429	4.980000	13174	623
0.449471	-0.290460	0.844754	6.380000	13267	627
0.653463	-0.419840	0.629857	6.090000	13294	628
0.653403	-0.419858	0.629908	6.820000	13295	629
0.793628	-0.508648	0.333814	5.680000	13325	631
0.755899	-0.487148	0.437382	6.010000	13363	633
0.716061	-0.462429	0.522892	6.240000	13372	634
0.830824	-0.536213	0.149019	5.640000	13421	635
0.839200	-0.542889	-0.031853	5.940000	13468	639
0.331719	-0.220571	0.917230	6.050000	13474	640
0.723316	-0.471398	0.504576	4.940000	13480	642
0.598838	-0.393447	0.697562	4.840000	13520	643
0.524636	-0.345935	0.777873	5.310000	13530	645
0.780078	-0.510467	0.361803	5.230000	13555	646
0.806598	-0.529102	0.263535	5.720000	13596	648
0.826337	-0.541771	0.153792	4.360000	13611	649
0.836061	-0.547044	-0.041762	5.650000	13612	650
0.719095	-0.471045	-0.510901	5.270000	13709	652
0.692573	-0.466875	0.549883	5.250000	13869	655
0.747019	-0.502760	0.434966	5.790000	13871	656
0.751731	-0.505684	0.423302	5.570000	13872	657
0.683373	-0.465468	0.562442	4.840000	13974	660
0.437946	-0.300983	0.847120	5.750000	13982	661
0.442503	-0.304342	0.843545	5.990000	13994	662
0.685862	-0.468363	0.556982	4.030000	14055	664
0.821444	-0.559213	-0.111848	5.510000	14129	666
0.314296	-0.208505	-0.926144	5.570000	14141	667
0.774618	-0.533007	0.340399	5.580000	14191	669
0.555891	-0.386645	0.735861	5.310000	14212	670
0.515178	-0.349157	-0.782740	3.560000	14228	674
0.721208	-0.500086	0.479346	5.290000	14252	675
0.314446	-0.211052	-0.925516	5.670000	14287	678
0.819677	-0.570467	-0.051936	6.470000	14386	681
0.523320	-0.369742	0.767742	5.570000	14392	682
0.456555	-0.326732	0.827528	5.160000	14489	685
0.814238	-0.580490	0.006906	5.290000	14652	689
0.813494	-0.581368	-0.015441	5.420000	14690	691
0.519270	-0.378709	0.766119	5.190000	14770	694
0.743535	-0.533008	-0.403806	5.190000	14802	695
0.443437	-0.325937	0.834942	6.250000	14818	696
0.514332	-0.379279	0.769162	4.730000	14872	699
0.793118	-0.580567	0.184133	5.480000	14951	702
0.805565	-0.590519	-0.048502	6.340000	15004	704
0.296496	-0.211001	-0.931434	4.080000	15008	705
0.305802	-0.232677	0.923226	4.460000	15089	707
0.785560	-0.581019	-0.212867	4.880000	15130	708
0.507469	-0.381928	0.772403	6.160000	15138	709
0.679941	-0.509879	0.526976	5.550000	15176	712
0.399546	-0.292691	-0.868732	5.360000	15233	714
0.228608	-0.164384	-0.959540	5.990000	15248	715
0.693550	-0.523418	0.494997	5.290000	15257	717
0.789533	-0.595813	0.147120	4.300000	15318	718
0.690270	-0.523986	0.498966	5.890000	15335	720
0.539241	-0.402615	-0.739676	4.240000	15371	721
0.663507	-0.500116	-0.556456	5.130000	15427	724
0.744590	-0.574652	0.339647	6.140000	15550	729
0.753481	-0.582915	0.304100	6.210000	15596	731
0.636100	-0.497433	0.589862	5.150000	15656	736
0.787459	-0.616102	-0.018060	5.360000	15779	739
0.760055	-0.594290	-0.262936	4.740000	15798	740
0.758690	-0.597580	0.259400	6.000000	15814	741
0.645773	-0.509623	-0.568561	5.910000	15975	744
0.689877	-0.547992	-0.473048	4.960000	16046	749
0.639517	-0.516855	0.569103	5.380000	16058	750
0.773343	-0.619065	-0.136741	5.740000	16074	752
0.773788	-0.625902	0.097467	4.870000	16161	754
0.769895	-0.623455	-0.136259	5.530000	16212	759
0.703930	-0.574942	0.417043	6.680000	16232	764
0.757187	-0.616608	0.215551	5.640000	16234	763
0.703821	-0.575084	0.417030	6.480000	16246	765
0.672355	-0.545214	-0.500680	5.740000	16307	767
0.771110	-0.633940	-0.059238	5.650000	16400	771
0.637657	-0.520881	-0.567518	5.780000	16417	772
0.713526	-0.592468	0.373983	5.450000	16432	773
0.149052	-0.116106	-0.981989	5.270000	16522	776
0.666193	-0.550682	-0.502928	5.840000	16538	777
0.470279	-0.385619	-0.793811	5.300000	16555	778
0.767481	-0.641046	0.005734	4.080000	16582	779
0.750860	-0.627606	-0.205719	4.830000	16620	781
0.680469	-0.574450	0.454939	5.300000	16628	782
0.433296	-0.373505	0.820213	5.760000	16727	785
0.580304	-0.496717	0.645383	4.910000	16739	788
0.561650	-0.470440	-0.680614	4.740000	16754	789
0.762524	-0.646846	-0.012136	5.720000	16765	790
0.713522	-0.611375	0.342210	5.740000	16811	793
0.586630	-0.495151	-0.640851	4.110000	16815	794
0.745737	-0.639639	0.186383	6.320000	16861	797
0.492492	-0.428853	0.757322	4.100000	16895	799
0.539991	-0.469763	0.698379	5.430000	16901	800
0.669559	-0.579233	0.464953	4.650000	16908	801
0.443226	-0.374090	-0.814621	5.210000	16920	802
0.755497	-0.652715	0.056452	3.470000	16970	804
0.284081	-0.237502	-0.928919	4.120000	16978	806
0.717858	-0.625776	0.305097	6.400000	17017	808
0.726400	-0.634514	0.264073	5.780000	17036	809
0.479599	-0.411621	-0.774954	5.400000	17051	810
0.732399	-0.637352	-0.239528	4.240000	17081	811
0.734288	-0.643718	0.215519	5.170000	17093	812
0.740327	-0.648904	0.175611	4.270000	17094	813
0.257682	-0.233908	0.937490	6.260000	17138	815
0.712413	-0.625317	-0.318507	4.470000	17206	818
0.648643	-0.583566	0.488582	4.520000	17361	824
0.704143	-0.636992	0.313725	5.830000	17459	828
0.263444	-0.245621	0.932881	5.940000	17463	829
0.332482	-0.292755	-0.896521	5.730000	17504	833
0.412241	-0.380060	0.828017	3.770000	17506	834
0.605662	-0.543253	-0.581421	6.510000	17528	835
0.705277	-0.642275	0.300112	5.260000	17543	836
0.285706	-0.251756	-0.924657	4.830000	17566	837
0.655433	-0.600505	0.458041	3.610000	17573	838
0.577099	-0.531516	0.620038	4.220000	17584	840
0.624722	-0.567902	-0.535919	4.450000	17652	841
0.599834	-0.556980	0.574432	4.560000	17709	843
0.670976	-0.614028	-0.415646	6.140000	17713	844
0.651581	-0.596554	-0.468578	5.390000	17729	845
0.707617	-0.656942	0.260204	5.520000	17769	847
0.597062	-0.548286	-0.585576	5.920000	17793	848
0.685423	-0.633815	-0.358433	4.760000	17824	850
0.597298	-0.550560	-0.583197	5.480000	17829	851
0.338246	-0.307302	-0.889469	5.250000	17848	852
0.438470	-0.417031	0.796134	3.930000	17878	854
0.569645	-0.539203	0.620295	5.340000	17904	855
0.569184	-0.538121	-0.621655	5.930000	18149	863
0.683386	-0.658834	0.314517	5.760000	18191	867
0.682792	-0.661862	0.309409	5.580000	18256	869
0.189628	-0.174488	-0.966227	4.760000	18293	872
0.607149	-0.592947	0.528947	5.100000	18296	873
0.709405	-0.687621	-0.154669	3.890000	18322	874
0.667101	-0.656043	0.352965	5.800000	18404	878
0.547276	-0.541389	0.638269	4.680000	18411	879
0.580290	-0.575558	0.576191	4.940000	18449	882
0.653973	-0.639273	-0.404536	5.440000	18454	883
0.660884	-0.656356	0.363909	4.630000	18519	887
0.660886	-0.656355	0.363906	4.630000	18520	888
0.653300	-0.642527	-0.400447	5.820000	18535	889
0.699447	-0.697710	0.154838	4.710000	18604	896
0.543324	-0.535145	-0.646853	2.880000	18622	897
0.543304	-0.535171	-0.646849	4.350000	18623	898
0.707420	-0.705484	-0.043007	5.560000	18633	899
0.640530	-0.638304	-0.426953	5.690000	18692	901
0.703597	-0.708823	-0.050221	6.110000	18760	904
0.627745	-0.638254	0.445609	5.910000	18769	905
0.697217	-0.704349	-0.133343	5.750000	18784	907
0.310804	-0.307556	-0.899339	4.980000	18866	909
0.697722	-0.712336	0.075899	5.620000	18883	910
0.698256	-0.712287	0.071322	2.540000	18884	911
0.619377	-0.628218	-0.470865	5.880000	18907	914
0.411647	-0.429248	0.803924	2.910000	18925	915
0.692438	-0.708975	-0.133735	5.320000	18953	917
0.378664	-0.397430	0.835861	4.770000	18970	918
0.641046	-0.654575	-0.400738	4.080000	18978	919
0.538186	-0.563056	0.627155	3.320000	19058	921
0.687700	-0.713844	-0.132272	5.260000	19107	925
0.624147	-0.654531	0.426651	5.450000	19134	927
0.624146	-0.654531	0.426652	7.000000	19135	928
0.350689	-0.361930	-0.863727	5.120000	19319	934
0.514650	-0.552710	0.655475	2.090000	19356	936
0.439723	-0.475889	0.761691	4.050000	19373	937
0.650794	-0.694409	0.307024	6.130000	19374	938
0.217479	-0.221804	-0.950529	5.510000	19400	939
0.644569	-0.693345	0.322184	6.240000	19460	940
0.480051	-0.521566	0.705351	3.790000	19476	941
0.591533	-0.643356	0.485986	5.740000	19548	944
0.517259	-0.570907	0.637580	4.610000	19656	947
0.630997	-0.698508	0.337534	4.350000	19787	951
0.594147	-0.661243	0.457983	5.780000	19832	954
0.663197	-0.739402	0.115993	5.550000	19926	958
0.666478	-0.745232	-0.020872	5.070000	19994	962
0.585094	-0.650220	-0.484643	3.800000	20010	963
0.615669	-0.701429	0.359095	4.870000	20150	972
0.467480	-0.546328	0.694973	5.490000	20315	982
0.648842	-0.745315	-0.153328	4.800000	20320	984
0.414188	-0.487655	0.768532	5.160000	20365	987
0.645762	-0.746779	-0.159102	6.140000	20395	988
0.414228	-0.489856	0.767109	5.050000	20418	989
0.648130	-0.761357	-0.016233	5.620000	20559	992
0.598834	-0.703430	-0.382863	4.860000	20610	994
0.572572	-0.681943	0.455099	5.910000	20618	995
0.643812	-0.762922	0.058783	4.840000	20630	996
0.578096	-0.691556	0.433077	6.140000	20663	1000
0.464056	-0.560168	0.686195	4.960000	20677	1002
0.598495	-0.710208	-0.370686	3.700000	20720	1003
0.595667	-0.717656	0.360764	5.270000	20756	1005
0.299504	-0.349873	-0.887630	5.530000	20766	1006
0.637746	-0.767574	0.064109	5.700000	20791	1007
0.469833	-0.559365	-0.682911	4.260000	20794	1008
0.299517	-0.351266	-0.887075	5.240000	20807	1010
0.563064	-0.684256	0.463413	5.550000	20825	1012
0.592471	-0.723565	0.354162	5.100000	20893	1015
0.404980	-0.501550	0.764486	1.790000	20902	1017
0.570683	-0.706673	0.418251	5.500000	21017	1022
0.143274	-0.164754	-0.975873	5.510000	21024	1025
0.586911	-0.727595	0.355164	6.070000	21050	1027
0.618792	-0.769719	0.156935	3.610000	21120	1030
0.609613	-0.774463	0.169053	3.730000	21364	1038
0.504322	-0.633625	-0.586667	6.390000	21423	1042
0.396707	-0.514053	0.760508	4.670000	21428	1044
0.566133	-0.727511	0.387584	6.030000	21467	1048
0.406047	-0.531927	0.743088	4.360000	21552	1052
0.501324	-0.639111	-0.583277	5.710000	21574	1054
0.498470	-0.639114	-0.585714	6.490000	21635	1058
0.595499	-0.778936	0.196570	5.140000	21686	1061
0.590361	-0.775470	0.223874	4.140000	21754	1066
0.416564	-0.555004	0.720031	5.300000	21770	1069
0.604243	-0.791874	-0.088463	4.740000	21790	1070
0.591718	-0.789520	0.162871	5.760000	21933	1079
0.277946	-0.360171	-0.890518	4.710000	22001	1083
0.590396	-0.790207	-0.164330	3.720000	22049	1084
0.540001	-0.732732	0.414129	5.950000	22091	1086
0.390681	-0.540148	0.745391	4.320000	22192	1087
0.553619	-0.746725	-0.368657	4.260000	22203	1088
0.559706	-0.772422	-0.300157	5.240000	22470	1100
0.584677	-0.811236	0.007031	4.290000	22484	1101
0.445501	-0.619379	-0.646450	4.570000	22663	1106
0.574299	-0.812755	-0.098029	5.970000	22713	1111
0.510505	-0.720974	-0.468595	6.010000	22789	1114
0.573287	-0.817617	0.053326	5.550000	22796	1115
0.515938	-0.742142	0.427824	6.110000	22805	1118
0.568930	-0.817356	-0.090818	5.530000	22920	1121
0.378320	-0.555245	0.740660	3.010000	22928	1122
0.468639	-0.684285	0.558687	4.970000	22951	1123
0.532185	-0.776623	0.337100	5.680000	23016	1126
0.471750	-0.701501	0.534179	3.840000	23180	1131
0.527308	-0.780191	0.336523	6.130000	23183	1132
0.479904	-0.699888	-0.529007	4.990000	23227	1134
0.408576	-0.612599	0.676600	3.770000	23230	1135
0.553764	-0.815216	-0.169611	3.520000	23249	1136
0.507040	-0.757432	0.411349	5.450000	23288	1140
0.507503	-0.758638	0.408545	3.720000	23302	1142
0.448089	-0.657092	-0.606173	4.590000	23319	1143
0.503640	-0.754906	0.420076	5.660000	23324	1144
0.504991	-0.757260	0.414175	4.300000	23338	1145
0.557237	-0.830105	-0.020298	5.240000	23363	1146
0.171556	-0.270219	0.947391	4.590000	23401	1148
0.503343	-0.759218	0.412594	3.870000	23408	1149
0.555777	-0.831315	-0.005179	5.560000	23413	1150
0.502328	-0.758272	0.415560	5.760000	23432	1151
0.501970	-0.758740	0.415138	6.430000	23441	1152
0.550042	-0.828459	0.105397	5.340000	23466	1153
0.503337	-0.762814	0.405915	4.140000	23480	1156
0.539167	-0.815688	-0.209648	4.430000	23614	1162
0.498866	-0.764415	0.408414	2.850000	23630	1165
0.479697	-0.727892	-0.489963	5.910000	23738	1171
0.504276	-0.768051	-0.394719	4.220000	23754	1173
